date,state,district,pincode,bio_age_5_17,bio_age_17_
07-12-2025,Uttar Pradesh,Lucknow,226019,1,2
07-12-2025,Uttar Pradesh,Lucknow,226022,1,20
07-12-2025,Uttar Pradesh,Lucknow,226030,0,2
07-12-2025,Uttar Pradesh,Lucknow,226201,0,1
19-12-2025,Uttar Pradesh,Lucknow,226201,0,2
15-12-2025,Uttar Pradesh,Lucknow,227207,0,3
30-11-2025,Uttar Pradesh,Lucknow,226013,0,1
30-11-2025,Uttar Pradesh,Lucknow,226019,0,1
30-11-2025,Uttar Pradesh,Lucknow,226026,2,14
30-11-2025,Uttar Pradesh,Lucknow,226030,0,2
30-11-2025,Uttar Pradesh,Lucknow,226031,2,11
30-11-2025,Uttar Pradesh,Lucknow,226302,0,1
30-11-2025,Uttar Pradesh,Lucknow,226401,0,6
30-11-2025,Uttar Pradesh,Lucknow,227115,0,18
30-11-2025,Uttar Pradesh,Lucknow,227202,0,15
01-03-2025,Uttar Pradesh,Lucknow,226026,132,83
01-03-2025,Uttar Pradesh,Lucknow,226401,156,41
01-03-2025,Uttar Pradesh,Lucknow,226002,556,627
01-04-2025,Uttar Pradesh,Lucknow,226021,643,507
01-04-2025,Uttar Pradesh,Lucknow,226019,10,14
01-04-2025,Uttar Pradesh,Lucknow,227105,93,168
01-04-2025,Uttar Pradesh,Lucknow,226012,239,246
01-03-2025,Uttar Pradesh,Lucknow,227116,378,104
01-03-2025,Uttar Pradesh,Lucknow,227205,365,258
01-03-2025,Uttar Pradesh,Lucknow,226004,390,310
01-03-2025,Uttar Pradesh,Lucknow,226005,242,260
01-03-2025,Uttar Pradesh,Lucknow,227125,186,266
01-03-2025,Uttar Pradesh,Lucknow,226024,167,166
01-04-2025,Uttar Pradesh,Lucknow,226031,38,19
01-04-2025,Uttar Pradesh,Lucknow,227101,146,121
01-04-2025,Uttar Pradesh,Lucknow,226302,17,24
01-04-2025,Uttar Pradesh,Lucknow,226024,177,186
01-04-2025,Uttar Pradesh,Lucknow,226020,716,593
01-04-2025,Uttar Pradesh,Lucknow,227205,446,224
01-04-2025,Uttar Pradesh,Lucknow,226013,45,38
01-04-2025,Uttar Pradesh,Lucknow,226016,576,561
01-04-2025,Uttar Pradesh,Lucknow,226009,57,34
01-04-2025,Uttar Pradesh,Lucknow,226008,438,258
01-05-2025,Uttar Pradesh,Lucknow,226016,306,426
01-05-2025,Uttar Pradesh,Lucknow,227202,364,244
01-05-2025,Uttar Pradesh,Lucknow,226005,287,284
01-05-2025,Uttar Pradesh,Lucknow,227205,352,190
01-05-2025,Uttar Pradesh,Lucknow,226024,130,152
01-05-2025,Uttar Pradesh,Lucknow,226012,172,239
01-05-2025,Uttar Pradesh,Lucknow,226017,534,412
01-05-2025,Uttar Pradesh,Lucknow,227116,280,78
01-05-2025,Uttar Pradesh,Lucknow,226014,18,16
22-10-2025,Uttar Pradesh,Lucknow,226203,1,0
19-10-2025,Uttar Pradesh,Lucknow,226203,2,0
20-10-2025,Uttar Pradesh,Lucknow,226011,1,0
18-10-2025,Uttar Pradesh,Lucknow,226104,1,0
28-10-2025,Uttar Pradesh,Lucknow,226103,1,0
05-11-2025,Uttar Pradesh,Lucknow,226103,1,0
09-11-2025,Uttar Pradesh,Lucknow,226009,1,0
11-11-2025,Uttar Pradesh,Lucknow,226019,1,0
16-11-2025,Uttar Pradesh,Lucknow,226102,6,3
09-11-2025,Uttar Pradesh,Lucknow,226007,0,1
09-11-2025,Uttar Pradesh,Lucknow,226013,2,6
09-11-2025,Uttar Pradesh,Lucknow,226203,0,1
08-11-2025,Uttar Pradesh,Lucknow,226031,0,4
04-11-2025,Uttar Pradesh,Lucknow,226019,0,3
17-11-2025,Uttar Pradesh,Lucknow,227132,0,1
21-11-2025,Uttar Pradesh,Lucknow,226103,0,1
21-11-2025,Uttar Pradesh,Lucknow,226202,0,2
20-11-2025,Uttar Pradesh,Lucknow,226303,0,1
07-11-2025,Uttar Pradesh,Lucknow,226030,1,3
10-11-2025,Uttar Pradesh,Lucknow,226007,0,5
02-11-2025,Uttar Pradesh,Lucknow,227115,0,14
02-11-2025,Uttar Pradesh,Lucknow,227309,1,10
05-11-2025,Uttar Pradesh,Lucknow,226031,1,5
23-11-2025,Uttar Pradesh,Lucknow,226030,0,4
23-11-2025,Uttar Pradesh,Lucknow,226301,0,2
23-11-2025,Uttar Pradesh,Lucknow,226302,0,1
12-11-2025,Uttar Pradesh,Lucknow,226019,0,3
12-11-2025,Uttar Pradesh,Lucknow,226031,2,4
22-11-2025,Uttar Pradesh,Lucknow,226302,0,1
14-11-2025,Uttar Pradesh,Lucknow,226019,0,2
15-11-2025,Uttar Pradesh,Lucknow,226014,0,5
16-11-2025,Uttar Pradesh,Lucknow,226024,0,1
16-11-2025,Uttar Pradesh,Lucknow,226501,1,16
16-11-2025,Uttar Pradesh,Lucknow,227111,2,6
16-11-2025,Uttar Pradesh,Lucknow,227125,0,10
30-10-2025,Uttar Pradesh,Lucknow,226031,0,2
28-10-2025,Uttar Pradesh,Lucknow,227207,0,1
07-09-2025,Uttar Pradesh,Lucknow,226013,1,1
07-09-2025,Uttar Pradesh,Lucknow,226031,0,2
07-09-2025,Uttar Pradesh,Lucknow,227116,0,4
05-09-2025,Uttar Pradesh,Lucknow,226009,0,2
05-09-2025,Uttar Pradesh,Lucknow,226030,2,2
05-09-2025,Uttar Pradesh,Lucknow,226102,0,5
05-09-2025,Uttar Pradesh,Lucknow,226301,0,5
05-09-2025,Uttar Pradesh,Lucknow,227305,1,19
03-09-2025,Uttar Pradesh,Lucknow,226201,0,4
02-09-2025,Uttar Pradesh,Lucknow,226014,0,5
02-09-2025,Uttar Pradesh,Lucknow,226303,0,1
02-09-2025,Uttar Pradesh,Lucknow,227207,0,2
29-08-2025,Uttar Pradesh,Lucknow,226019,0,1
31-08-2025,Uttar Pradesh,Lucknow,226031,0,3
31-08-2025,Uttar Pradesh,Lucknow,227105,0,10
31-08-2025,Uttar Pradesh,Lucknow,227116,0,6
24-08-2025,Uttar Pradesh,Lucknow,226006,1,3
26-08-2025,Uttar Pradesh,Lucknow,226030,0,2
25-08-2025,Uttar Pradesh,Lucknow,226030,0,2
22-08-2025,Uttar Pradesh,Lucknow,226202,0,1
19-09-2025,Uttar Pradesh,Lucknow,226030,0,1
19-09-2025,Uttar Pradesh,Lucknow,226104,0,1
15-09-2025,Uttar Pradesh,Lucknow,226030,0,4
23-09-2025,Uttar Pradesh,Lucknow,227207,1,0
18-09-2025,Uttar Pradesh,Lucknow,226201,1,2
18-09-2025,Uttar Pradesh,Lucknow,226303,0,1
14-09-2025,Uttar Pradesh,Lucknow,226501,1,7
14-08-2025,Uttar Pradesh,Lucknow,227207,1,2
16-08-2025,Uttar Pradesh,Lucknow,226013,0,1
16-08-2025,Uttar Pradesh,Lucknow,226014,1,1
16-08-2025,Uttar Pradesh,Lucknow,226501,0,2
16-08-2025,Uttar Pradesh,Lucknow,227116,1,9
15-08-2025,Uttar Pradesh,Lucknow,226003,0,8
15-08-2025,Uttar Pradesh,Lucknow,226004,0,2
15-08-2025,Uttar Pradesh,Lucknow,226011,1,2
15-08-2025,Uttar Pradesh,Lucknow,226012,1,5
15-08-2025,Uttar Pradesh,Lucknow,226020,0,5
15-08-2025,Uttar Pradesh,Lucknow,226029,0,1
15-08-2025,Uttar Pradesh,Lucknow,226102,0,1
15-08-2025,Uttar Pradesh,Lucknow,227125,1,9
17-08-2025,Uttar Pradesh,Lucknow,226019,0,1
17-08-2025,Uttar Pradesh,Lucknow,227116,1,4
17-08-2025,Uttar Pradesh,Lucknow,227305,0,6
18-08-2025,Uttar Pradesh,Lucknow,226030,0,1
17-10-2025,Uttar Pradesh,Lucknow,226201,0,2
10-10-2025,Uttar Pradesh,Lucknow,226007,0,9
05-10-2025,Uttar Pradesh,Lucknow,226011,0,5
05-10-2025,Uttar Pradesh,Lucknow,227308,1,8
20-10-2025,Uttar Pradesh,Lucknow,226001,0,2
20-10-2025,Uttar Pradesh,Lucknow,226004,0,1
20-10-2025,Uttar Pradesh,Lucknow,226010,1,6
20-10-2025,Uttar Pradesh,Lucknow,226016,0,2
20-10-2025,Uttar Pradesh,Lucknow,227107,0,2
20-10-2025,Uttar Pradesh,Lucknow,227125,0,6
20-10-2025,Uttar Pradesh,Lucknow,227309,0,1
24-10-2025,Uttar Pradesh,Lucknow,226019,0,3
26-10-2025,Uttar Pradesh,Lucknow,226102,1,2
26-10-2025,Uttar Pradesh,Lucknow,227116,1,6
26-10-2025,Uttar Pradesh,Lucknow,227207,0,1
19-10-2025,Uttar Pradesh,Lucknow,226006,0,2
19-10-2025,Uttar Pradesh,Lucknow,226015,1,1
19-10-2025,Uttar Pradesh,Lucknow,227101,0,4
19-10-2025,Uttar Pradesh,Lucknow,227309,0,4
22-10-2025,Uttar Pradesh,Lucknow,226030,0,3
03-10-2025,Uttar Pradesh,Lucknow,226302,0,3
02-10-2025,Uttar Pradesh,Lucknow,226003,0,51
02-10-2025,Uttar Pradesh,Lucknow,226008,0,13
02-10-2025,Uttar Pradesh,Lucknow,226020,0,9
02-10-2025,Uttar Pradesh,Lucknow,226028,2,12
02-10-2025,Uttar Pradesh,Lucknow,226201,0,1
02-10-2025,Uttar Pradesh,Lucknow,226203,0,1
02-10-2025,Uttar Pradesh,Lucknow,226401,0,2
02-10-2025,Uttar Pradesh,Lucknow,226501,0,3
02-10-2025,Uttar Pradesh,Lucknow,227111,1,8
02-10-2025,Uttar Pradesh,Lucknow,227115,0,19
02-10-2025,Uttar Pradesh,Lucknow,227202,0,8
02-10-2025,Uttar Pradesh,Lucknow,227207,0,1
15-10-2025,Uttar Pradesh,Lucknow,226019,0,1
11-10-2025,Uttar Pradesh,Lucknow,226009,0,3
12-10-2025,Uttar Pradesh,Lucknow,226031,0,1
12-10-2025,Uttar Pradesh,Lucknow,227101,0,10
12-10-2025,Uttar Pradesh,Lucknow,227207,0,1
01-10-2025,Uttar Pradesh,Lucknow,226015,0,3
01-10-2025,Uttar Pradesh,Lucknow,226302,0,3
01-10-2025,Uttar Pradesh,Lucknow,226501,1,11
07-10-2025,Uttar Pradesh,Lucknow,226019,0,1
07-10-2025,Uttar Pradesh,Lucknow,226202,0,2
07-10-2025,Uttar Pradesh,Lucknow,226303,0,1
09-09-2025,Uttar Pradesh,Lucknow,226030,0,3
10-09-2025,Uttar Pradesh,Lucknow,226104,0,1
21-09-2025,Uttar Pradesh,Lucknow,226025,1,5
21-09-2025,Uttar Pradesh,Lucknow,227105,0,4
21-09-2025,Uttar Pradesh,Lucknow,227116,3,7
28-09-2025,Uttar Pradesh,Lucknow,226014,0,3
12-09-2025,Uttar Pradesh,Lucknow,226019,0,1
08-08-2025,Uttar Pradesh,Lucknow,227207,0,1
05-08-2025,Uttar Pradesh,Lucknow,226014,0,2
09-08-2025,Uttar Pradesh,Lucknow,226012,0,5
09-08-2025,Uttar Pradesh,Lucknow,226015,0,1
09-08-2025,Uttar Pradesh,Lucknow,227116,0,2
06-08-2025,Uttar Pradesh,Lucknow,226009,0,4
07-08-2025,Uttar Pradesh,Lucknow,226019,0,1
07-08-2025,Uttar Pradesh,Lucknow,226104,0,1
20-06-2025,Uttar Pradesh,Lucknow,226007,0,8
29-06-2025,Uttar Pradesh,Lucknow,226102,0,3
29-06-2025,Uttar Pradesh,Lucknow,226501,0,6
29-06-2025,Uttar Pradesh,Lucknow,227115,0,37
23-06-2025,Uttar Pradesh,Lucknow,226103,0,1
23-06-2025,Uttar Pradesh,Lucknow,226104,0,2
21-10-2025,Uttar Pradesh,Lucknow,226014,4,0
21-10-2025,Uttar Pradesh,Lucknow,226301,3,0
21-10-2025,Uttar Pradesh,Lucknow,227205,0,5
19-10-2025,Uttar Pradesh,Lucknow,226002,5,4
19-10-2025,Uttar Pradesh,Lucknow,226004,2,2
19-10-2025,Uttar Pradesh,Lucknow,226008,12,3
19-10-2025,Uttar Pradesh,Lucknow,226020,1,1
19-10-2025,Uttar Pradesh,Lucknow,226021,1,3
19-10-2025,Uttar Pradesh,Lucknow,226401,0,1
20-10-2025,Uttar Pradesh,Lucknow,226003,0,1
18-10-2025,Uttar Pradesh,Lucknow,226005,6,12
18-10-2025,Uttar Pradesh,Lucknow,226007,1,6
18-10-2025,Uttar Pradesh,Lucknow,226010,19,9
18-10-2025,Uttar Pradesh,Lucknow,226026,5,3
18-10-2025,Uttar Pradesh,Lucknow,226031,1,2
18-10-2025,Uttar Pradesh,Lucknow,226102,1,0
18-10-2025,Uttar Pradesh,Lucknow,226302,2,1
18-10-2025,Uttar Pradesh,Lucknow,226501,2,1
18-10-2025,Uttar Pradesh,Lucknow,227107,38,7
18-10-2025,Uttar Pradesh,Lucknow,227202,5,9
18-10-2025,Uttar Pradesh,Lucknow,227308,15,9
18-10-2025,Uttar Pradesh,Lucknow,227309,8,6
01-06-2025,Uttar Pradesh,Lucknow,226203,0,4
01-06-2025,Uttar Pradesh,Lucknow,227308,0,3
01-06-2025,Uttar Pradesh,Lucknow,227309,0,1
04-06-2025,Uttar Pradesh,Lucknow,226030,0,5
04-06-2025,Uttar Pradesh,Lucknow,226103,1,0
04-06-2025,Uttar Pradesh,Lucknow,226203,0,5
19-06-2025,Uttar Pradesh,Lucknow,226201,1,8
14-06-2025,Uttar Pradesh,Lucknow,226501,3,15
09-06-2025,Uttar Pradesh,Lucknow,226014,0,2
09-06-2025,Uttar Pradesh,Lucknow,226019,0,1
21-05-2025,Uttar Pradesh,Lucknow,226001,10,12
21-05-2025,Uttar Pradesh,Lucknow,226003,44,54
21-05-2025,Uttar Pradesh,Lucknow,226004,13,16
21-05-2025,Uttar Pradesh,Lucknow,226005,5,10
21-05-2025,Uttar Pradesh,Lucknow,226011,0,9
21-05-2025,Uttar Pradesh,Lucknow,226017,22,19
21-05-2025,Uttar Pradesh,Lucknow,226019,1,0
21-05-2025,Uttar Pradesh,Lucknow,226022,9,10
21-05-2025,Uttar Pradesh,Lucknow,226025,0,5
21-05-2025,Uttar Pradesh,Lucknow,226401,5,0
21-05-2025,Uttar Pradesh,Lucknow,227125,1,4
21-05-2025,Uttar Pradesh,Lucknow,227205,11,8
21-05-2025,Uttar Pradesh,Lucknow,227308,7,11
22-05-2025,Uttar Pradesh,Lucknow,226001,13,27
22-05-2025,Uttar Pradesh,Lucknow,226002,19,31
22-05-2025,Uttar Pradesh,Lucknow,226016,5,29
22-05-2025,Uttar Pradesh,Lucknow,226021,12,17
22-05-2025,Uttar Pradesh,Lucknow,226024,1,2
22-05-2025,Uttar Pradesh,Lucknow,226302,0,1
23-05-2025,Uttar Pradesh,Lucknow,226002,15,22
23-05-2025,Uttar Pradesh,Lucknow,226003,36,48
23-05-2025,Uttar Pradesh,Lucknow,226004,7,11
23-05-2025,Uttar Pradesh,Lucknow,226010,7,22
23-05-2025,Uttar Pradesh,Lucknow,226012,9,6
23-05-2025,Uttar Pradesh,Lucknow,226020,19,18
23-05-2025,Uttar Pradesh,Lucknow,226023,0,4
23-05-2025,Uttar Pradesh,Lucknow,226029,5,4
23-05-2025,Uttar Pradesh,Lucknow,226201,0,1
23-05-2025,Uttar Pradesh,Lucknow,227202,9,6
23-05-2025,Uttar Pradesh,Lucknow,227205,11,14
25-05-2025,Uttar Pradesh,Lucknow,226003,20,36
25-05-2025,Uttar Pradesh,Lucknow,226006,0,1
25-05-2025,Uttar Pradesh,Lucknow,226010,6,4
25-05-2025,Uttar Pradesh,Lucknow,226011,2,3
25-05-2025,Uttar Pradesh,Lucknow,226022,1,7
25-05-2025,Uttar Pradesh,Lucknow,226031,2,1
25-05-2025,Uttar Pradesh,Lucknow,226101,1,1
25-05-2025,Uttar Pradesh,Lucknow,227101,0,1
24-05-2025,Uttar Pradesh,Lucknow,226001,8,16
24-05-2025,Uttar Pradesh,Lucknow,226009,1,4
24-05-2025,Uttar Pradesh,Lucknow,226010,9,10
24-05-2025,Uttar Pradesh,Lucknow,226012,0,4
24-05-2025,Uttar Pradesh,Lucknow,226016,8,13
24-05-2025,Uttar Pradesh,Lucknow,226018,5,4
24-05-2025,Uttar Pradesh,Lucknow,226022,4,15
24-05-2025,Uttar Pradesh,Lucknow,226024,1,6
24-05-2025,Uttar Pradesh,Lucknow,226025,0,9
24-05-2025,Uttar Pradesh,Lucknow,226029,1,5
24-05-2025,Uttar Pradesh,Lucknow,227116,1,5
27-05-2025,Uttar Pradesh,Lucknow,226003,48,56
27-05-2025,Uttar Pradesh,Lucknow,226010,16,14
27-05-2025,Uttar Pradesh,Lucknow,226012,2,5
27-05-2025,Uttar Pradesh,Lucknow,226014,2,3
27-05-2025,Uttar Pradesh,Lucknow,226020,21,22
27-05-2025,Uttar Pradesh,Lucknow,226021,15,26
27-05-2025,Uttar Pradesh,Lucknow,226023,2,8
27-05-2025,Uttar Pradesh,Lucknow,226028,15,9
27-05-2025,Uttar Pradesh,Lucknow,226301,4,5
27-05-2025,Uttar Pradesh,Lucknow,227107,12,9
27-05-2025,Uttar Pradesh,Lucknow,227305,29,28
27-05-2025,Uttar Pradesh,Lucknow,227309,10,5
26-05-2025,Uttar Pradesh,Lucknow,226005,3,12
26-05-2025,Uttar Pradesh,Lucknow,226008,5,8
26-05-2025,Uttar Pradesh,Lucknow,226009,0,1
26-05-2025,Uttar Pradesh,Lucknow,226013,1,2
26-05-2025,Uttar Pradesh,Lucknow,226015,2,1
26-05-2025,Uttar Pradesh,Lucknow,226028,14,17
26-05-2025,Uttar Pradesh,Lucknow,226029,1,4
26-05-2025,Uttar Pradesh,Lucknow,226031,2,2
26-05-2025,Uttar Pradesh,Lucknow,226102,1,1
26-05-2025,Uttar Pradesh,Lucknow,226201,1,0
26-05-2025,Uttar Pradesh,Lucknow,227107,10,13
26-05-2025,Uttar Pradesh,Lucknow,227116,6,5
26-05-2025,Uttar Pradesh,Lucknow,227125,37,18
01-06-2025,Uttar Pradesh,Lucknow,226004,8,11
01-06-2025,Uttar Pradesh,Lucknow,226010,1,3
01-06-2025,Uttar Pradesh,Lucknow,226029,1,1
02-06-2025,Uttar Pradesh,Lucknow,226007,2,0
02-06-2025,Uttar Pradesh,Lucknow,226013,1,3
02-06-2025,Uttar Pradesh,Lucknow,226015,1,1
02-06-2025,Uttar Pradesh,Lucknow,226021,19,20
02-06-2025,Uttar Pradesh,Lucknow,226025,1,5
02-06-2025,Uttar Pradesh,Lucknow,226026,1,2
02-06-2025,Uttar Pradesh,Lucknow,227305,37,30
02-06-2025,Uttar Pradesh,Lucknow,227309,13,5
28-05-2025,Uttar Pradesh,Lucknow,226001,6,18
28-05-2025,Uttar Pradesh,Lucknow,226004,5,5
28-05-2025,Uttar Pradesh,Lucknow,226006,2,3
28-05-2025,Uttar Pradesh,Lucknow,226010,7,21
28-05-2025,Uttar Pradesh,Lucknow,226015,2,1
28-05-2025,Uttar Pradesh,Lucknow,226016,6,14
28-05-2025,Uttar Pradesh,Lucknow,226021,15,21
28-05-2025,Uttar Pradesh,Lucknow,226023,3,7
28-05-2025,Uttar Pradesh,Lucknow,226025,0,5
28-05-2025,Uttar Pradesh,Lucknow,226401,11,0
28-05-2025,Uttar Pradesh,Lucknow,227116,11,11
28-05-2025,Uttar Pradesh,Lucknow,227305,11,23
28-05-2025,Uttar Pradesh,Lucknow,227308,14,8
20-05-2025,Uttar Pradesh,Lucknow,226004,13,11
20-05-2025,Uttar Pradesh,Lucknow,226006,3,9
20-05-2025,Uttar Pradesh,Lucknow,226018,9,15
20-05-2025,Uttar Pradesh,Lucknow,226024,7,4
20-05-2025,Uttar Pradesh,Lucknow,226029,5,2
20-05-2025,Uttar Pradesh,Lucknow,226201,0,1
20-05-2025,Uttar Pradesh,Lucknow,226301,7,3
29-05-2025,Uttar Pradesh,Lucknow,226008,10,17
29-05-2025,Uttar Pradesh,Lucknow,226011,4,13
29-05-2025,Uttar Pradesh,Lucknow,226016,9,14
29-05-2025,Uttar Pradesh,Lucknow,226018,5,11
29-05-2025,Uttar Pradesh,Lucknow,226020,23,32
29-05-2025,Uttar Pradesh,Lucknow,226021,22,22
29-05-2025,Uttar Pradesh,Lucknow,226026,7,3
29-05-2025,Uttar Pradesh,Lucknow,226031,1,2
29-05-2025,Uttar Pradesh,Lucknow,226101,4,3
29-05-2025,Uttar Pradesh,Lucknow,226203,3,0
29-05-2025,Uttar Pradesh,Lucknow,227101,5,2
29-05-2025,Uttar Pradesh,Lucknow,227205,9,6
03-06-2025,Uttar Pradesh,Lucknow,226008,8,10
03-06-2025,Uttar Pradesh,Lucknow,226011,7,10
03-06-2025,Uttar Pradesh,Lucknow,226020,24,24
03-06-2025,Uttar Pradesh,Lucknow,226026,0,1
03-06-2025,Uttar Pradesh,Lucknow,226201,0,2
03-06-2025,Uttar Pradesh,Lucknow,226301,5,1
03-06-2025,Uttar Pradesh,Lucknow,227205,24,16
03-06-2025,Uttar Pradesh,Lucknow,227207,0,1
03-06-2025,Uttar Pradesh,Lucknow,227305,40,23
03-06-2025,Uttar Pradesh,Lucknow,227308,11,11
30-05-2025,Uttar Pradesh,Lucknow,226004,6,14
30-05-2025,Uttar Pradesh,Lucknow,226005,10,12
30-05-2025,Uttar Pradesh,Lucknow,226009,2,0
30-05-2025,Uttar Pradesh,Lucknow,226014,0,1
30-05-2025,Uttar Pradesh,Lucknow,226020,19,12
30-05-2025,Uttar Pradesh,Lucknow,226022,7,15
30-05-2025,Uttar Pradesh,Lucknow,226026,2,6
30-05-2025,Uttar Pradesh,Lucknow,226201,1,1
30-05-2025,Uttar Pradesh,Lucknow,227101,10,5
30-05-2025,Uttar Pradesh,Lucknow,227107,9,13
30-05-2025,Uttar Pradesh,Lucknow,227205,9,10
30-05-2025,Uttar Pradesh,Lucknow,227308,16,11
16-06-2025,Uttar Pradesh,Lucknow,226005,7,12
16-06-2025,Uttar Pradesh,Lucknow,226017,13,16
16-06-2025,Uttar Pradesh,Lucknow,226018,4,9
16-06-2025,Uttar Pradesh,Lucknow,226024,9,9
16-06-2025,Uttar Pradesh,Lucknow,226101,5,12
16-06-2025,Uttar Pradesh,Lucknow,226401,2,0
16-06-2025,Uttar Pradesh,Lucknow,227107,19,20
16-06-2025,Uttar Pradesh,Lucknow,227115,32,13
16-06-2025,Uttar Pradesh,Lucknow,227116,3,5
16-06-2025,Uttar Pradesh,Lucknow,227202,13,15
16-06-2025,Uttar Pradesh,Lucknow,227308,7,9
04-06-2025,Uttar Pradesh,Lucknow,226001,7,10
04-06-2025,Uttar Pradesh,Lucknow,226002,4,8
04-06-2025,Uttar Pradesh,Lucknow,226006,5,2
04-06-2025,Uttar Pradesh,Lucknow,226020,19,23
04-06-2025,Uttar Pradesh,Lucknow,226021,12,20
04-06-2025,Uttar Pradesh,Lucknow,226301,7,5
04-06-2025,Uttar Pradesh,Lucknow,227111,16,13
04-06-2025,Uttar Pradesh,Lucknow,227116,8,7
04-06-2025,Uttar Pradesh,Lucknow,227125,0,3
04-06-2025,Uttar Pradesh,Lucknow,227205,6,8
04-06-2025,Uttar Pradesh,Lucknow,227308,3,1
31-05-2025,Uttar Pradesh,Lucknow,226007,0,2
31-05-2025,Uttar Pradesh,Lucknow,226010,5,23
31-05-2025,Uttar Pradesh,Lucknow,226013,2,0
31-05-2025,Uttar Pradesh,Lucknow,226017,24,27
31-05-2025,Uttar Pradesh,Lucknow,226020,21,19
