date,state,district,pincode,age_0_5,age_5_17,age_18_greater
14-06-2025,Uttar Pradesh,Bareilly,243505,3,5,0
14-06-2025,Uttar Pradesh,Bareilly,262406,10,1,0
16-06-2025,Uttar Pradesh,Bareilly,243001,8,19,1
16-06-2025,Uttar Pradesh,Bareilly,243203,2,2,0
16-06-2025,Uttar Pradesh,Bareilly,243301,4,5,0
16-06-2025,Uttar Pradesh,Bareilly,243407,0,1,0
16-06-2025,Uttar Pradesh,Bareilly,243503,3,6,0
16-06-2025,Uttar Pradesh,Bareilly,243504,10,3,0
18-06-2025,Uttar Pradesh,Bareilly,243003,1,1,1
18-06-2025,Uttar Pradesh,Bareilly,243005,0,4,0
18-06-2025,Uttar Pradesh,Bareilly,243006,1,0,0
18-06-2025,Uttar Pradesh,Bareilly,243203,7,0,0
18-06-2025,Uttar Pradesh,Bareilly,243301,2,4,0
18-06-2025,Uttar Pradesh,Bareilly,243401,0,1,0
18-06-2025,Uttar Pradesh,Bareilly,243503,9,7,0
18-06-2025,Uttar Pradesh,Bareilly,243504,3,3,0
19-06-2025,Uttar Pradesh,Bareilly,243001,11,19,1
19-06-2025,Uttar Pradesh,Bareilly,243201,10,10,1
19-06-2025,Uttar Pradesh,Bareilly,243402,2,7,0
17-06-2025,Uttar Pradesh,Bareilly,243005,3,3,0
17-06-2025,Uttar Pradesh,Bareilly,243504,4,0,0
17-06-2025,Uttar Pradesh,Bareilly,262407,3,1,0
01-04-2025,Uttar Pradesh,Bareilly,243201,1264,288,11
01-06-2025,Uttar Pradesh,Bareilly,243505,180,191,11
01-06-2025,Uttar Pradesh,Bareilly,243201,333,203,14
01-07-2025,Uttar Pradesh,Bareilly,243503,562,530,14
02-09-2025,Uttar Pradesh,Bareilly,243202,4,2,0
02-09-2025,Uttar Pradesh,Bareilly,243505,10,4,0
03-09-2025,Uttar Pradesh,Bareilly,243122,8,11,0
03-09-2025,Uttar Pradesh,Bareilly,243302,5,2,0
03-09-2025,Uttar Pradesh,Bareilly,243403,1,0,0
03-09-2025,Uttar Pradesh,Bareilly,243502,3,6,0
03-09-2025,Uttar Pradesh,Bareilly,262407,9,7,0
01-09-2025,Uttar Pradesh,Bareilly,243006,1,2,0
01-09-2025,Uttar Pradesh,Bareilly,243301,1,11,0
04-09-2025,Uttar Pradesh,Bareilly,243001,7,5,0
04-09-2025,Uttar Pradesh,Bareilly,243301,9,6,1
04-09-2025,Uttar Pradesh,Bareilly,243302,1,8,0
04-09-2025,Uttar Pradesh,Bareilly,243403,1,2,0
04-09-2025,Uttar Pradesh,Bareilly,243503,6,5,1
04-09-2025,Uttar Pradesh,Bareilly,243504,4,0,0
04-09-2025,Uttar Pradesh,Bareilly,262407,3,1,0
06-09-2025,Uttar Pradesh,Bareilly,243202,2,1,0
06-09-2025,Uttar Pradesh,Bareilly,262407,6,3,0
05-09-2025,Uttar Pradesh,Bareilly,243303,3,0,0
05-09-2025,Uttar Pradesh,Bareilly,243501,3,1,0
05-09-2025,Uttar Pradesh,Bareilly,243502,0,1,0
07-09-2025,Uttar Pradesh,Bareilly,243501,2,0,0
09-09-2025,Uttar Pradesh,Bareilly,243122,14,12,0
09-09-2025,Uttar Pradesh,Bareilly,243123,7,7,0
09-09-2025,Uttar Pradesh,Bareilly,243202,15,10,0
08-09-2025,Uttar Pradesh,Bareilly,243001,12,14,0
08-09-2025,Uttar Pradesh,Bareilly,243122,15,15,1
08-09-2025,Uttar Pradesh,Bareilly,243303,19,14,0
08-09-2025,Uttar Pradesh,Bareilly,243407,0,1,0
08-09-2025,Uttar Pradesh,Bareilly,262407,6,1,0
11-09-2025,Uttar Pradesh,Bareilly,243001,19,11,0
11-09-2025,Uttar Pradesh,Bareilly,243005,9,8,0
11-09-2025,Uttar Pradesh,Bareilly,243006,9,8,1
11-09-2025,Uttar Pradesh,Bareilly,243301,11,7,0
11-09-2025,Uttar Pradesh,Bareilly,243303,11,17,0
11-09-2025,Uttar Pradesh,Bareilly,243407,0,1,0
10-09-2025,Uttar Pradesh,Bareilly,243006,8,7,0
10-09-2025,Uttar Pradesh,Bareilly,243123,8,9,0
10-09-2025,Uttar Pradesh,Bareilly,243301,2,6,0
10-09-2025,Uttar Pradesh,Bareilly,243403,1,0,0
10-09-2025,Uttar Pradesh,Bareilly,243502,5,3,0
14-09-2025,Uttar Pradesh,Bareilly,243407,0,1,0
14-09-2025,Uttar Pradesh,Bareilly,243502,1,0,0
12-09-2025,Uttar Pradesh,Bareilly,243002,0,1,0
12-09-2025,Uttar Pradesh,Bareilly,243003,5,8,0
12-09-2025,Uttar Pradesh,Bareilly,243302,0,4,0
12-09-2025,Uttar Pradesh,Bareilly,243303,13,20,0
12-09-2025,Uttar Pradesh,Bareilly,243401,4,3,0
12-09-2025,Uttar Pradesh,Bareilly,243503,18,16,0
13-09-2025,Uttar Pradesh,Bareilly,243001,18,9,0
13-09-2025,Uttar Pradesh,Bareilly,243006,2,0,0
13-09-2025,Uttar Pradesh,Bareilly,243302,1,0,0
17-09-2025,Uttar Pradesh,Bareilly,243001,9,10,0
17-09-2025,Uttar Pradesh,Bareilly,243123,3,2,0
17-09-2025,Uttar Pradesh,Bareilly,243202,6,2,0
17-09-2025,Uttar Pradesh,Bareilly,243203,3,2,0
17-09-2025,Uttar Pradesh,Bareilly,243402,5,0,0
17-09-2025,Uttar Pradesh,Bareilly,262406,4,2,0
