date,state,district,pincode,age_0_5,age_5_17,age_18_greater
13-09-2025,Uttar Pradesh,Lucknow,226024,5,1,0
13-09-2025,Uttar Pradesh,Lucknow,226101,1,1,0
13-09-2025,Uttar Pradesh,Lucknow,226301,1,2,0
13-09-2025,Uttar Pradesh,Lucknow,227125,2,4,0
15-09-2025,Uttar Pradesh,Lucknow,226002,8,11,0
15-09-2025,Uttar Pradesh,Lucknow,226029,0,1,0
15-09-2025,Uttar Pradesh,Lucknow,226031,1,1,0
15-09-2025,Uttar Pradesh,Lucknow,227116,3,0,0
15-09-2025,Uttar Pradesh,Lucknow,227202,1,2,0
15-09-2025,Uttar Pradesh,Lucknow,227205,2,0,0
16-09-2025,Uttar Pradesh,Lucknow,226001,2,2,0
16-09-2025,Uttar Pradesh,Lucknow,226006,1,2,0
16-09-2025,Uttar Pradesh,Lucknow,226007,1,1,0
16-09-2025,Uttar Pradesh,Lucknow,226008,2,1,0
16-09-2025,Uttar Pradesh,Lucknow,226012,7,1,0
16-09-2025,Uttar Pradesh,Lucknow,226016,7,4,0
16-09-2025,Uttar Pradesh,Lucknow,226017,5,2,0
16-09-2025,Uttar Pradesh,Lucknow,226020,6,3,0
16-09-2025,Uttar Pradesh,Lucknow,226028,3,1,0
16-09-2025,Uttar Pradesh,Lucknow,227116,1,2,0
16-09-2025,Uttar Pradesh,Lucknow,227308,7,4,0
16-09-2025,Uttar Pradesh,Lucknow,227309,7,1,0
19-09-2025,Uttar Pradesh,Lucknow,226020,8,9,0
19-09-2025,Uttar Pradesh,Lucknow,226021,9,2,0
19-09-2025,Uttar Pradesh,Lucknow,226028,3,0,0
19-09-2025,Uttar Pradesh,Lucknow,227105,0,2,0
17-09-2025,Uttar Pradesh,Lucknow,226004,2,5,0
17-09-2025,Uttar Pradesh,Lucknow,226010,4,3,0
17-09-2025,Uttar Pradesh,Lucknow,226012,2,3,0
17-09-2025,Uttar Pradesh,Lucknow,226020,8,4,0
17-09-2025,Uttar Pradesh,Lucknow,226026,1,1,0
17-09-2025,Uttar Pradesh,Lucknow,226028,2,1,0
17-09-2025,Uttar Pradesh,Lucknow,226302,1,0,0
17-09-2025,Uttar Pradesh,Lucknow,227115,3,4,0
17-09-2025,Uttar Pradesh,Lucknow,227125,5,0,0
17-09-2025,Uttar Pradesh,Lucknow,227308,4,6,0
18-09-2025,Uttar Pradesh,Lucknow,226002,3,12,0
18-09-2025,Uttar Pradesh,Lucknow,226003,15,6,0
18-09-2025,Uttar Pradesh,Lucknow,226006,1,2,0
18-09-2025,Uttar Pradesh,Lucknow,226007,2,0,0
18-09-2025,Uttar Pradesh,Lucknow,226016,7,4,0
18-09-2025,Uttar Pradesh,Lucknow,226101,5,2,0
18-09-2025,Uttar Pradesh,Lucknow,227101,1,2,0
22-09-2025,Uttar Pradesh,Lucknow,226005,2,2,0
22-09-2025,Uttar Pradesh,Lucknow,226010,3,5,0
22-09-2025,Uttar Pradesh,Lucknow,226013,0,2,0
22-09-2025,Uttar Pradesh,Lucknow,226028,2,1,0
22-09-2025,Uttar Pradesh,Lucknow,226102,2,0,0
22-09-2025,Uttar Pradesh,Lucknow,227101,1,1,0
22-09-2025,Uttar Pradesh,Lucknow,227125,2,1,0
20-09-2025,Uttar Pradesh,Lucknow,226009,1,0,0
20-09-2025,Uttar Pradesh,Lucknow,226010,3,3,0
20-09-2025,Uttar Pradesh,Lucknow,226011,2,2,0
20-09-2025,Uttar Pradesh,Lucknow,226018,4,0,0
20-09-2025,Uttar Pradesh,Lucknow,226021,9,8,0
20-09-2025,Uttar Pradesh,Lucknow,226401,0,2,0
20-09-2025,Uttar Pradesh,Lucknow,227107,3,0,0
20-09-2025,Uttar Pradesh,Lucknow,227111,5,7,0
20-09-2025,Uttar Pradesh,Lucknow,227116,1,2,0
20-09-2025,Uttar Pradesh,Lucknow,227125,1,1,0
20-09-2025,Uttar Pradesh,Lucknow,227309,5,0,0
21-09-2025,Uttar Pradesh,Lucknow,226006,0,1,0
21-09-2025,Uttar Pradesh,Lucknow,226011,1,0,0
21-09-2025,Uttar Pradesh,Lucknow,226013,0,1,0
21-09-2025,Uttar Pradesh,Lucknow,226024,0,2,0
21-09-2025,Uttar Pradesh,Lucknow,226028,0,1,0
21-09-2025,Uttar Pradesh,Lucknow,226030,0,3,0
25-09-2025,Uttar Pradesh,Lucknow,226001,4,1,0
25-09-2025,Uttar Pradesh,Lucknow,226019,0,1,0
25-09-2025,Uttar Pradesh,Lucknow,226026,1,1,0
25-09-2025,Uttar Pradesh,Lucknow,227116,12,1,0
25-09-2025,Uttar Pradesh,Lucknow,227202,7,5,0
25-09-2025,Uttar Pradesh,Lucknow,227309,8,0,0
24-09-2025,Uttar Pradesh,Lucknow,226001,3,0,0
24-09-2025,Uttar Pradesh,Lucknow,226016,5,4,0
24-09-2025,Uttar Pradesh,Lucknow,226302,1,0,0
24-09-2025,Uttar Pradesh,Lucknow,226401,3,0,0
24-09-2025,Uttar Pradesh,Lucknow,227101,2,2,0
24-09-2025,Uttar Pradesh,Lucknow,227202,1,1,0
23-09-2025,Uttar Pradesh,Lucknow,226003,14,10,0
23-09-2025,Uttar Pradesh,Lucknow,226015,0,1,0
23-09-2025,Uttar Pradesh,Lucknow,226018,3,3,0
23-09-2025,Uttar Pradesh,Lucknow,226020,5,8,0
23-09-2025,Uttar Pradesh,Lucknow,226024,5,4,0
23-09-2025,Uttar Pradesh,Lucknow,226028,2,4,0
23-09-2025,Uttar Pradesh,Lucknow,226101,4,4,0
23-09-2025,Uttar Pradesh,Lucknow,226102,1,0,0
23-09-2025,Uttar Pradesh,Lucknow,226203,1,0,0
23-09-2025,Uttar Pradesh,Lucknow,227101,2,0,0
27-09-2025,Uttar Pradesh,Lucknow,226001,0,1,0
27-09-2025,Uttar Pradesh,Lucknow,226003,2,5,0
27-09-2025,Uttar Pradesh,Lucknow,226004,1,1,0
27-09-2025,Uttar Pradesh,Lucknow,226016,1,1,0
27-09-2025,Uttar Pradesh,Lucknow,226021,1,1,0
27-09-2025,Uttar Pradesh,Lucknow,226401,2,0,0
27-09-2025,Uttar Pradesh,Lucknow,227105,1,0,0
27-09-2025,Uttar Pradesh,Lucknow,227202,1,3,0
28-09-2025,Uttar Pradesh,Lucknow,226008,0,2,0
29-09-2025,Uttar Pradesh,Lucknow,226016,0,1,0
29-09-2025,Uttar Pradesh,Lucknow,226401,1,0,0
29-09-2025,Uttar Pradesh,Lucknow,227202,0,1,0
29-09-2025,Uttar Pradesh,Lucknow,227308,1,0,0
26-09-2025,Uttar Pradesh,Lucknow,226006,1,1,0
26-09-2025,Uttar Pradesh,Lucknow,226011,1,1,0
26-09-2025,Uttar Pradesh,Lucknow,226013,1,0,0
26-09-2025,Uttar Pradesh,Lucknow,226017,0,1,0
26-09-2025,Uttar Pradesh,Lucknow,226022,2,1,0
26-09-2025,Uttar Pradesh,Lucknow,226025,2,0,0
26-09-2025,Uttar Pradesh,Lucknow,226029,1,1,0
26-09-2025,Uttar Pradesh,Lucknow,227101,1,0,0
26-09-2025,Uttar Pradesh,Lucknow,227125,2,1,0
26-09-2025,Uttar Pradesh,Lucknow,227202,6,4,0
26-09-2025,Uttar Pradesh,Lucknow,227305,3,2,0
26-10-2025,Uttar Pradesh,Lucknow,226014,1,0,0
26-10-2025,Uttar Pradesh,Lucknow,226016,6,1,0
26-10-2025,Uttar Pradesh,Lucknow,226024,1,0,0
26-10-2025,Uttar Pradesh,Lucknow,226026,0,1,0
26-10-2025,Uttar Pradesh,Lucknow,226028,1,3,0
26-10-2025,Uttar Pradesh,Lucknow,227105,3,0,0
26-10-2025,Uttar Pradesh,Lucknow,227111,1,3,0
13-10-2025,Uttar Pradesh,Lucknow,226003,22,19,0
13-10-2025,Uttar Pradesh,Lucknow,226005,1,3,2
13-10-2025,Uttar Pradesh,Lucknow,226006,0,3,0
13-10-2025,Uttar Pradesh,Lucknow,226015,1,0,0
13-10-2025,Uttar Pradesh,Lucknow,226016,6,4,0
13-10-2025,Uttar Pradesh,Lucknow,226022,8,4,0
13-10-2025,Uttar Pradesh,Lucknow,226023,4,1,0
13-10-2025,Uttar Pradesh,Lucknow,226025,0,2,0
13-10-2025,Uttar Pradesh,Lucknow,226028,7,4,0
13-10-2025,Uttar Pradesh,Lucknow,227105,3,2,0
13-10-2025,Uttar Pradesh,Lucknow,227115,3,3,0
13-10-2025,Uttar Pradesh,Lucknow,227305,3,7,0
15-10-2025,Uttar Pradesh,Lucknow,226005,2,1,0
15-10-2025,Uttar Pradesh,Lucknow,226006,0,1,0
15-10-2025,Uttar Pradesh,Lucknow,226010,5,4,0
15-10-2025,Uttar Pradesh,Lucknow,226013,0,1,0
15-10-2025,Uttar Pradesh,Lucknow,226021,7,5,0
15-10-2025,Uttar Pradesh,Lucknow,226102,1,0,0
15-10-2025,Uttar Pradesh,Lucknow,227107,6,4,0
15-10-2025,Uttar Pradesh,Lucknow,227205,4,5,0
15-10-2025,Uttar Pradesh,Lucknow,227305,10,6,0
16-10-2025,Uttar Pradesh,Lucknow,226001,4,2,2
16-10-2025,Uttar Pradesh,Lucknow,226005,0,0,1
16-10-2025,Uttar Pradesh,Lucknow,226007,1,1,0
16-10-2025,Uttar Pradesh,Lucknow,226010,4,6,0
16-10-2025,Uttar Pradesh,Lucknow,226016,3,3,0
16-10-2025,Uttar Pradesh,Lucknow,226022,4,2,0
16-10-2025,Uttar Pradesh,Lucknow,226025,1,1,0
16-10-2025,Uttar Pradesh,Lucknow,227105,0,2,0
16-10-2025,Uttar Pradesh,Lucknow,227205,1,2,0
16-10-2025,Uttar Pradesh,Lucknow,227305,1,4,0
17-10-2025,Uttar Pradesh,Lucknow,226018,13,7,0
17-10-2025,Uttar Pradesh,Lucknow,226101,9,2,0
17-10-2025,Uttar Pradesh,Lucknow,227105,3,5,0
17-10-2025,Uttar Pradesh,Lucknow,227111,7,7,0
17-10-2025,Uttar Pradesh,Lucknow,227115,8,5,0
17-10-2025,Uttar Pradesh,Lucknow,227125,4,4,0
20-10-2025,Uttar Pradesh,Lucknow,226007,0,1,0
20-10-2025,Uttar Pradesh,Lucknow,226023,2,1,0
20-10-2025,Uttar Pradesh,Lucknow,227111,2,0,0
20-10-2025,Uttar Pradesh,Lucknow,227308,0,3,0
18-10-2025,Uttar Pradesh,Lucknow,226004,3,0,0
18-10-2025,Uttar Pradesh,Lucknow,226006,1,0,0
18-10-2025,Uttar Pradesh,Lucknow,226011,3,2,0
18-10-2025,Uttar Pradesh,Lucknow,226012,5,0,0
18-10-2025,Uttar Pradesh,Lucknow,226017,5,4,0
18-10-2025,Uttar Pradesh,Lucknow,226018,4,3,0
18-10-2025,Uttar Pradesh,Lucknow,226025,0,1,0
18-10-2025,Uttar Pradesh,Lucknow,226028,2,4,0
18-10-2025,Uttar Pradesh,Lucknow,227125,2,2,0
18-10-2025,Uttar Pradesh,Lucknow,227305,10,5,0
19-10-2025,Uttar Pradesh,Lucknow,226012,9,1,0
19-10-2025,Uttar Pradesh,Lucknow,226016,10,4,0
19-10-2025,Uttar Pradesh,Lucknow,226018,6,2,0
19-10-2025,Uttar Pradesh,Lucknow,226022,8,3,0
19-10-2025,Uttar Pradesh,Lucknow,226501,1,0,0
19-10-2025,Uttar Pradesh,Lucknow,227125,8,3,0
19-10-2025,Uttar Pradesh,Lucknow,227202,6,5,0
19-10-2025,Uttar Pradesh,Lucknow,227308,4,1,0
21-10-2025,Uttar Pradesh,Lucknow,226017,0,2,0
21-10-2025,Uttar Pradesh,Lucknow,226018,1,1,0
21-10-2025,Uttar Pradesh,Lucknow,226021,2,0,0
24-10-2025,Uttar Pradesh,Lucknow,226002,4,2,1
24-10-2025,Uttar Pradesh,Lucknow,226003,16,4,0
24-10-2025,Uttar Pradesh,Lucknow,226005,2,3,0
24-10-2025,Uttar Pradesh,Lucknow,226006,2,0,0
24-10-2025,Uttar Pradesh,Lucknow,226010,3,8,0
24-10-2025,Uttar Pradesh,Lucknow,226013,0,1,0
24-10-2025,Uttar Pradesh,Lucknow,226021,0,3,0
24-10-2025,Uttar Pradesh,Lucknow,226101,3,0,0
24-10-2025,Uttar Pradesh,Lucknow,227205,2,5,0
25-10-2025,Uttar Pradesh,Lucknow,226001,2,3,0
25-10-2025,Uttar Pradesh,Lucknow,226007,1,0,0
25-10-2025,Uttar Pradesh,Lucknow,226016,7,2,0
25-10-2025,Uttar Pradesh,Lucknow,226019,0,1,0
25-10-2025,Uttar Pradesh,Lucknow,226022,1,3,0
25-10-2025,Uttar Pradesh,Lucknow,226029,0,1,0
25-10-2025,Uttar Pradesh,Lucknow,226302,1,0,0
25-10-2025,Uttar Pradesh,Lucknow,227105,2,1,0
25-10-2025,Uttar Pradesh,Lucknow,227116,4,0,0
25-10-2025,Uttar Pradesh,Lucknow,227305,4,2,0
27-10-2025,Uttar Pradesh,Lucknow,226001,3,4,0
27-10-2025,Uttar Pradesh,Lucknow,226003,5,6,0
27-10-2025,Uttar Pradesh,Lucknow,226004,2,1,0
27-10-2025,Uttar Pradesh,Lucknow,226018,1,0,0
27-10-2025,Uttar Pradesh,Lucknow,226501,1,0,0
27-10-2025,Uttar Pradesh,Lucknow,227308,2,1,0
27-10-2025,Uttar Pradesh,Lucknow,227309,0,2,0
28-10-2025,Uttar Pradesh,Lucknow,226008,1,2,0
28-10-2025,Uttar Pradesh,Lucknow,226009,1,0,0
28-10-2025,Uttar Pradesh,Lucknow,226011,1,0,0
28-10-2025,Uttar Pradesh,Lucknow,226014,2,2,0
28-10-2025,Uttar Pradesh,Lucknow,226015,0,1,0
28-10-2025,Uttar Pradesh,Lucknow,226020,7,5,0
28-10-2025,Uttar Pradesh,Lucknow,226022,3,2,0
28-10-2025,Uttar Pradesh,Lucknow,226026,1,0,0
28-10-2025,Uttar Pradesh,Lucknow,226201,0,1,0
28-10-2025,Uttar Pradesh,Lucknow,227105,0,1,0
28-10-2025,Uttar Pradesh,Lucknow,227107,4,1,0
28-10-2025,Uttar Pradesh,Lucknow,227111,1,0,0
28-10-2025,Uttar Pradesh,Lucknow,227308,3,3,0
29-10-2025,Uttar Pradesh,Lucknow,226005,5,3,0
29-10-2025,Uttar Pradesh,Lucknow,226013,0,1,0
29-10-2025,Uttar Pradesh,Lucknow,226031,1,0,0
29-10-2025,Uttar Pradesh,Lucknow,226101,6,0,0
29-10-2025,Uttar Pradesh,Lucknow,226201,1,0,0
29-10-2025,Uttar Pradesh,Lucknow,226301,1,0,0
29-10-2025,Uttar Pradesh,Lucknow,227105,2,0,0
29-10-2025,Uttar Pradesh,Lucknow,227115,2,0,0
29-10-2025,Uttar Pradesh,Lucknow,227305,1,3,0
30-10-2025,Uttar Pradesh,Lucknow,226005,14,10,1
30-10-2025,Uttar Pradesh,Lucknow,226006,7,5,0
30-10-2025,Uttar Pradesh,Lucknow,226026,0,2,0
30-10-2025,Uttar Pradesh,Lucknow,226101,4,2,0
30-10-2025,Uttar Pradesh,Lucknow,227105,6,5,0
30-10-2025,Uttar Pradesh,Lucknow,227111,4,4,0
30-10-2025,Uttar Pradesh,Lucknow,227125,10,4,0
01-11-2025,Uttar Pradesh,Lucknow,226010,1,1,0
01-11-2025,Uttar Pradesh,Lucknow,226011,1,0,0
01-11-2025,Uttar Pradesh,Lucknow,226017,0,0,1
01-11-2025,Uttar Pradesh,Lucknow,226020,0,2,0
01-11-2025,Uttar Pradesh,Lucknow,226023,1,1,0
01-11-2025,Uttar Pradesh,Lucknow,226025,1,0,0
01-11-2025,Uttar Pradesh,Lucknow,226026,1,1,0
01-11-2025,Uttar Pradesh,Lucknow,226028,0,1,0
01-11-2025,Uttar Pradesh,Lucknow,226301,1,0,0
02-11-2025,Uttar Pradesh,Lucknow,226002,8,14,0
02-11-2025,Uttar Pradesh,Lucknow,226007,2,2,0
02-11-2025,Uttar Pradesh,Lucknow,226008,9,7,0
02-11-2025,Uttar Pradesh,Lucknow,226013,2,0,0
02-11-2025,Uttar Pradesh,Lucknow,226017,8,8,0
02-11-2025,Uttar Pradesh,Lucknow,226020,19,9,0
02-11-2025,Uttar Pradesh,Lucknow,226024,6,9,0
02-11-2025,Uttar Pradesh,Lucknow,226029,0,3,0
02-11-2025,Uttar Pradesh,Lucknow,226102,1,0,0
02-11-2025,Uttar Pradesh,Lucknow,226301,1,0,0
02-11-2025,Uttar Pradesh,Lucknow,227101,1,2,0
02-11-2025,Uttar Pradesh,Lucknow,227105,7,2,0
02-11-2025,Uttar Pradesh,Lucknow,227107,12,5,0
02-11-2025,Uttar Pradesh,Lucknow,227308,5,8,0
31-10-2025,Uttar Pradesh,Lucknow,226001,6,9,1
31-10-2025,Uttar Pradesh,Lucknow,226004,8,8,0
31-10-2025,Uttar Pradesh,Lucknow,226006,1,2,1
31-10-2025,Uttar Pradesh,Lucknow,226007,4,0,0
31-10-2025,Uttar Pradesh,Lucknow,226010,11,8,0
31-10-2025,Uttar Pradesh,Lucknow,226012,10,2,0
31-10-2025,Uttar Pradesh,Lucknow,226017,6,6,0
31-10-2025,Uttar Pradesh,Lucknow,226020,7,8,0
31-10-2025,Uttar Pradesh,Lucknow,226025,2,5,0
31-10-2025,Uttar Pradesh,Lucknow,227101,4,5,0
31-10-2025,Uttar Pradesh,Lucknow,227105,1,3,0
31-10-2025,Uttar Pradesh,Lucknow,227107,12,4,0
31-10-2025,Uttar Pradesh,Lucknow,227111,5,5,0
31-10-2025,Uttar Pradesh,Lucknow,227116,3,0,0
31-10-2025,Uttar Pradesh,Lucknow,227205,1,3,0
31-10-2025,Uttar Pradesh,Lucknow,227308,4,2,0
12-11-2025,Uttar Pradesh,Lucknow,226003,8,8,1
12-11-2025,Uttar Pradesh,Lucknow,226024,1,0,0
12-11-2025,Uttar Pradesh,Lucknow,226302,1,0,0
12-11-2025,Uttar Pradesh,Lucknow,227101,1,1,0
12-11-2025,Uttar Pradesh,Lucknow,227202,1,2,0
10-11-2025,Uttar Pradesh,Lucknow,226003,23,15,0
10-11-2025,Uttar Pradesh,Lucknow,226013,1,1,0
10-11-2025,Uttar Pradesh,Lucknow,226015,4,0,0
10-11-2025,Uttar Pradesh,Lucknow,226020,11,8,0
10-11-2025,Uttar Pradesh,Lucknow,226024,1,5,0
10-11-2025,Uttar Pradesh,Lucknow,226025,3,1,0
11-11-2025,Uttar Pradesh,Lucknow,226006,1,1,0
11-11-2025,Uttar Pradesh,Lucknow,226012,2,1,0
11-11-2025,Uttar Pradesh,Lucknow,226018,2,0,0
11-11-2025,Uttar Pradesh,Lucknow,226023,2,0,0
11-11-2025,Uttar Pradesh,Lucknow,226301,1,0,0
11-11-2025,Uttar Pradesh,Lucknow,227107,11,3,0
11-11-2025,Uttar Pradesh,Lucknow,227115,1,7,0
11-11-2025,Uttar Pradesh,Lucknow,227205,2,1,0
11-11-2025,Uttar Pradesh,Lucknow,227308,1,0,0
16-11-2025,Uttar Pradesh,Lucknow,226002,7,4,0
16-11-2025,Uttar Pradesh,Lucknow,226003,16,12,0
16-11-2025,Uttar Pradesh,Lucknow,226006,3,0,0
16-11-2025,Uttar Pradesh,Lucknow,226008,9,4,0
16-11-2025,Uttar Pradesh,Lucknow,226012,0,1,0
16-11-2025,Uttar Pradesh,Lucknow,226017,13,8,0
16-11-2025,Uttar Pradesh,Lucknow,226101,3,0,0
16-11-2025,Uttar Pradesh,Lucknow,227107,10,2,0
16-11-2025,Uttar Pradesh,Lucknow,227308,0,2,0
15-11-2025,Uttar Pradesh,Lucknow,226005,10,4,1
15-11-2025,Uttar Pradesh,Lucknow,226006,6,1,0
15-11-2025,Uttar Pradesh,Lucknow,226010,9,7,0
15-11-2025,Uttar Pradesh,Lucknow,226025,3,2,0
15-11-2025,Uttar Pradesh,Lucknow,226026,9,4,0
15-11-2025,Uttar Pradesh,Lucknow,226201,3,0,0
15-11-2025,Uttar Pradesh,Lucknow,226202,0,1,0
15-11-2025,Uttar Pradesh,Lucknow,226302,0,1,0
15-11-2025,Uttar Pradesh,Lucknow,227105,1,4,0
